date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:30:40	28172/28172	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:17%20GMT	http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=posts&author_id=872&start=40	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/search7488.html	(from http://www.royalclub.tw/bbs3/search.php?author_id=872&sr=posts)
20:30:41	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:30:42%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=viewprofile&u=872&sid=db25550c72854578cb53ba86598c166f	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlistfe57.html	(from http://www.royalclub.tw/bbs3/index.php)
20:30:41	1826/1826	U-----	200	untouched ('')	application/atom+xml	date:Sun,%2002%20Sep%202018%2023:17:29%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=13&t=204	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed4d91.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=204)
20:30:41	9078/9078	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:20%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=13&t=204	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting4432.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=204)
20:30:41	13911/13911	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:19%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=204	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic37aa.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=204)
20:30:42	2118/2118	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:20%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=204&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic46b7.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=204)
20:30:42	9074/9074	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:21%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=13&p=218	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingf034.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=204)
20:30:43	2133/2133	U-----	200	untouched ('')	application/atom+xml	date:Thu,%2024%20May%202018%2010:26:53%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=13&t=172	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed45f9.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=172)
20:30:43	14004/14004	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:43%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=218	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5034.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=204)
20:30:43	9171/9171	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:43%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=13&t=172	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting0dda.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=172)
20:30:43	14311/14311	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:43%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=172	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicb34d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=172)
20:30:44	2425/2425	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:23%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=172&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopiccf15.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=172)
20:30:44	9167/9167	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:44%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=13&p=186	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting6490.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=172)
20:30:44	2294/2294	U-----	200	untouched ('')	application/atom+xml	date:Tue,%2006%20Mar%202018%2009:39:55%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=13&t=143	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed1814.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=143)
20:30:44	14311/14311	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:45%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=186	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic146c.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=172)
20:30:44	14436/14436	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:45%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=143	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicead0.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=143)
20:30:45	2553/2553	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:26%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=143&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic947b.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=143)
20:30:45	9171/9171	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:46%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=13&t=143	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting2f3e.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=143)
20:30:46	9167/9167	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:46%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=13&p=147	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting2ad2.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=143)
20:30:46	627/627	U-----	200	untouched ('')	image/gif	etag:%22273-530976b5cebc0%22	http://www.royalclub.tw/bbs3/images/smilies/icon_e_biggrin.gif	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/images/smilies/icon_e_biggrin.gif	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=143)
20:30:46	14436/14436	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:46%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=147	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic2fa7.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=13&t=143)
20:30:46	1927/1927	U-----	200	untouched ('')	application/atom+xml	date:Mon,%2008%20Oct%202018%2013:04:33%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=9&t=216	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed345a.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=216)
20:30:47	14275/14275	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:47%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=216	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic3265.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=216)
20:30:47	2323/2323	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:30%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=216&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5c4b.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=216)
20:30:47	9170/9170	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:48%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=9&t=216	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting81e0.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=216)
20:30:48	9166/9166	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:48%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=9&p=230	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postinge2f1.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=216)
20:30:48	92841/92841	U-----	200	untouched ('')	image/jpeg	date:Mon,%2008%20Oct%202018%2013:04:10%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=27	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/file3773.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=216)
20:30:48	14275/14275	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:48%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=230	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic9fa1.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=216)
20:30:48	2144/2144	U-----	200	untouched ('')	application/atom+xml	date:Sun,%2024%20Jun%202018%2013:26:00%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=9&t=182	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed0da0.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182)
20:30:48	2600/2600	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:35%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicae1f.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182)
20:30:48	14550/14550	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:49%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=182	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic7001.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182)
20:30:49	9170/9170	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:49%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=9&t=182	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting6b32.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182)
20:30:50	571911/571911	U-F---	200	untouched ('OK%20(cached)')	image/jpeg	date:Sun,%2024%20Jun%202018%2013:25:05%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=25	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/file9e43.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182)
20:30:50	9166/9166	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:50%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=9&p=196	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting7cd8.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182)
20:30:50	14550/14550	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:50%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=196	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicf45e.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182)
20:30:50	703954/703954	U-F---	200	untouched ('OK%20(cached)')	image/jpeg	date:Sun,%2024%20Jun%202018%2013:25:10%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=26	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/file3162.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=182)
20:30:51	2382/2382	U-----	200	untouched ('')	application/atom+xml	date:Sat,%2024%20Mar%202018%2014:45:30%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=9&t=150	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feedd1cc.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150)
20:30:51	14801/14801	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:51%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=150	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic10af.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150)
20:30:51	9170/9170	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:52%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=9&t=150	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postinge074.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150)
20:30:51	2852/2852	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:49:40%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic0db2.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150)
20:30:52	9166/9166	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:52%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=9&p=154	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingdb1e.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150)
20:30:52	14801/14801	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:53%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=154	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic87e6.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150)
20:30:53	463845/463845	U-F---	200	untouched ('OK%20(cached)')	image/jpeg	date:Sat,%2024%20Mar%202018%2014:45:02%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=24	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/fileea25.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150)
20:30:53	203279/203279	U-----	200	untouched ('')	image/jpeg	date:Sat,%2024%20Mar%202018%2014:44:51%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=23	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/file9c8a.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=150)
20:30:53	1463/1463	U-----	200	untouched ('')	application/atom+xml	date:Tue,%2006%20Mar%202018%2009:02:19%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=9&t=140	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feeddf71.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=140)
20:30:53	13787/13787	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:54%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=140	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic925a.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=140)
20:30:53	1828/1828	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:50:20%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=140&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic679f.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=140)
20:30:53	9170/9170	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:54%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=9&t=140	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingdef4.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=140)
20:30:54	9166/9166	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:54%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=9&p=144	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting9045.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=140)
20:30:54	13787/13787	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:55%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=144	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic421d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=140)
20:30:55	2893515/2893515	U-F---	200	untouched ('OK%20(cached)')	image/jpeg	date:Tue,%2006%20Mar%202018%2009:02:15%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=19	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/filea9bc.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=140)
20:30:55	1734/1734	U-----	200	untouched ('')	application/atom+xml	date:Tue,%2006%20Mar%202018%2008:57:36%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=9&t=139	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feedd2ba.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139)
20:30:55	14151/14151	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:56%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=139	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic773d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139)
20:30:56	2204/2204	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:50:30%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic4651.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139)
20:30:56	9170/9170	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:56%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=9&t=139	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting43ae.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139)
20:30:56	9166/9166	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:56%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=9&p=143	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting579c.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139)
20:30:56	288098/288098	U-----	200	untouched ('')	image/jpeg	date:Tue,%2006%20Mar%202018%2008:56:52%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=17	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/file190a.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139)
20:30:56	308202/308202	U-----	200	untouched ('')	image/jpeg	date:Tue,%2006%20Mar%202018%2008:57:27%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=18	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/filee371.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139)
20:30:56	14151/14151	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:57%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=143	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicdc22.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=139)
20:30:57	1483/1483	U-----	200	untouched ('')	application/atom+xml	date:Tue,%2006%20Mar%202018%2008:55:35%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=9&t=138	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feedb026.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=138)
20:30:57	9170/9170	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:58%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=9&t=138	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingca1c.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=138)
20:30:57	13809/13809	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:58%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=138	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopiccf27.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=138)
20:30:58	1860/1860	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:51:08%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=138&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic4116.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=138)
20:30:58	9166/9166	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:58%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=9&p=142	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingcdc1.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=138)
20:30:58	13809/13809	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:30:59%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=142	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicee5b.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=138)
20:30:58	1922/1922	U-----	200	untouched ('')	application/atom+xml	date:Tue,%2006%20Mar%202018%2008:52:45%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=9&t=137	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed016e.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=137)
20:30:58	732885/732885	U-F---	200	untouched ('OK%20(cached)')	image/jpeg	date:Tue,%2006%20Mar%202018%2008:55:31%20GMT	http://www.royalclub.tw/bbs3/download/file.php?id=16	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/download/file2728.jpg	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=138)
20:30:59	14362/14362	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:31:00%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=137	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicbf48.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=137)
20:30:59	9170/9170	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:31:00%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=9&t=137	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting82e7.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=9&t=137)
